time,direction,speed,ti,veer,shear
2017-08-13 01:40:00,246.79688,7.55859,0.1355,0.19336,0.01465
2017-08-13 01:50:00,290.74219,5.625,0.26489,-0.22852,0.00586
2017-08-13 02:00:00,284.41406,4.51172,0.35767,0.1582,0.01758
2017-08-13 02:10:00,333.28125,6.85547,0.15259,0.05273,-0.00586
2017-08-13 02:20:00,345.23438,8.90625,0.26977,0.08789,-0.00293
2017-08-13 02:30:00,343.47656,7.79297,0.12817,-0.05273,-0.01758
2017-08-13 02:40:00,350.85938,7.5,0.11353,-0.28125,-0.01172
2017-08-13 02:50:00,352.26563,7.44141,0.14526,-0.01758,0.01465
2017-08-13 03:00:00,354.02344,7.08984,0.16235,0.21094,0
2017-08-13 03:10:00,353.32031,6.50391,0.12817,0.1582,-0.01465
2017-08-13 03:20:00,5.27344,5.80078,0.16479,-0.01758,0.00293
2017-08-13 03:30:00,4.57031,5.80078,0.15747,0.24609,0
2017-08-13 03:40:00,8.08594,6.38672,0.13916,-0.07031,-0.00293
2017-08-13 03:50:00,12.65625,6.03516,0.13428,-0.10547,-0.00293
2017-08-13 04:00:00,13.00781,6.32813,0.13184,-0.05273,-0.01172
2017-08-13 04:10:00,13.35938,6.73828,0.17456,-0.14062,0.00879
2017-08-13 04:20:00,3.86719,6.09375,0.18188,0.17578,-0.01758
2017-08-13 04:30:00,13.71094,6.62109,0.18066,-0.19336,0.00586
2017-08-13 04:40:00,11.60156,6.38672,0.16357,-0.01758,-0.00293
2017-08-13 04:50:00,1.75781,5.50781,0.17212,0.24609,-0.00879
2017-08-13 05:00:00,5.27344,5.91797,0.17334,0.1582,0.00879
2017-08-13 05:10:00,10.89844,5.74219,0.17212,-0.22851,0.00879
2017-08-13 05:20:00,8.08594,6.73828,0.12573,0.17578,0.00879
2017-08-13 05:30:00,11.95313,6.44531,0.10742,0.10547,0.01172
2017-08-13 05:40:00,3.16406,6.15234,0.11841,0.14062,0.00293
2017-08-13 05:50:00,8.4375,6.15234,0.15625,-0.17578,0.00293
2017-08-13 06:00:00,19.6875,5.44922,0.17456,-0.21094,-0.00586
2017-08-13 06:10:00,16.17188,5.50781,0.11597,-0.1582,0.00879
2017-08-13 06:20:00,7.03125,5.80078,0.12573,0,0.00879
2017-08-13 06:30:00,6.67969,5.44922,0.11841,0.17578,0.01465
2017-08-13 06:40:00,11.95313,5.50781,0.11231,-0.03516,0.00293
2017-08-13 06:50:00,13.71094,5.27344,0.11841,-0.12305,-0.01172
2017-08-13 07:00:00,9.84375,5.33203,0.10132,0,0.00293
2017-08-13 07:10:00,13.00781,5.27344,0.10742,0.05273,-0.00586
2017-08-13 07:20:00,20.39063,5.09766,0.13428,-0.35156,0
2017-08-13 07:30:00,17.22656,4.80469,0.18555,0.17578,-0.01172
2017-08-13 07:40:00,18.63281,4.51172,0.1709,-0.01758,-0.00293
2017-08-13 07:50:00,22.14844,4.57031,0.16724,-0.21094,0.00293
2017-08-13 08:00:00,27.07031,4.86328,0.1416,-0.01758,-0.00293
2017-08-13 08:10:00,25.3125,4.74609,0.13916,0.05274,-0.00293
2017-08-13 08:20:00,28.125,4.6875,0.1355,-0.07031,0.00586
2017-08-13 08:30:00,26.71875,4.27734,0.13306,-0.21094,-0.00586
2017-08-13 08:40:00,24.25781,4.33594,0.17334,-0.10547,0.00293
2017-08-13 08:50:00,29.53125,4.45313,0.15869,0.1582,0.00293
2017-08-13 09:00:00,39.72656,4.33594,0.16968,-0.22851,0.00293
2017-08-13 09:10:00,41.13281,4.45313,0.15503,-0.1582,0
2017-08-13 09:20:00,47.8125,3.92578,0.14526,0.01758,0
2017-08-13 09:30:00,53.4375,3.92578,0.19531,0.19336,-0.00293
2017-08-13 09:40:00,45.70313,3.69141,0.15869,0.07031,0
2017-08-13 09:50:00,47.10938,3.45703,0.2002,0,-0.00293
2017-08-13 10:00:00,46.75781,3.51563,0.1831,0,-0.01172
2017-08-13 10:10:00,63.98438,3.45703,0.16479,0.05273,-0.00293
2017-08-13 10:20:00,61.17188,3.63281,0.15259,-0.01758,0.00586
2017-08-13 10:30:00,65.03906,3.28125,0.19409,-0.12305,-0.00293
2017-08-13 10:40:00,54.49219,3.33984,0.17212,-0.05274,0
2017-08-13 10:50:00,53.4375,2.98828,0.15747,-0.03516,0.00879
2017-08-13 11:00:00,43.59375,3.45703,0.17822,0.03516,0.00293
2017-08-13 11:10:00,56.60156,3.16406,0.20508,-0.01758,0.00586
2017-08-13 11:20:00,57.30469,2.98828,0.18188,-0.21094,-0.00586
2017-08-13 11:30:00,53.4375,2.69531,0.21851,-0.14062,-0.00293
2017-08-13 11:40:00,57.65625,2.57813,0.22827,-0.03516,-0.01172
2017-08-13 11:50:00,49.57031,3.16406,0.2002,0,-0.00293
2017-08-13 12:00:00,59.41406,3.10547,0.19531,-0.07031,0.00293
2017-08-13 12:10:00,46.40625,3.04688,0.15503,0,0.00586
2017-08-13 12:20:00,48.86719,3.10547,0.1416,-0.10547,0
2017-08-13 12:30:00,42.1875,3.16406,0.31738,-0.17578,0
2017-08-13 12:40:00,37.96875,2.87109,0.16724,0.1582,-0.00293
2017-08-13 12:50:00,33.39844,2.69531,0.15259,-0.17578,-0.00879
2017-08-13 13:00:00,39.375,2.87109,0.25024,-0.14062,-0.00586
2017-08-13 13:10:00,33.04688,2.92969,0.17578,0.28125,0
2017-08-13 13:20:00,43.94531,2.8125,0.17334,-0.26367,0
2017-08-13 13:30:00,34.45313,2.69531,0.17456,-0.14062,0
2017-08-13 13:40:00,19.6875,2.40234,0.20142,0.24609,0.00293
2017-08-13 13:50:00,34.10156,2.28516,0.21362,0.03516,-0.00586
2017-08-13 14:00:00,33.04688,2.46094,0.21851,-0.01758,0.00586
2017-08-13 14:10:00,33.04688,2.10938,0.21362,-0.05274,0.00586
2017-08-13 14:20:00,21.44531,2.28516,0.16724,0.05274,-0.00586
2017-08-13 14:30:00,30.9375,2.16797,0.16357,-0.21094,0
2017-08-13 14:40:00,29.88281,2.40234,0.20752,-0.14062,0.00293
2017-08-13 14:50:00,32.69531,2.28516,0.17334,0.01758,0.00586
2017-08-13 15:00:00,23.90625,2.28516,0.18433,0.29883,0.00586
2017-08-13 15:10:00,23.20313,2.63672,0.16968,0.03516,0.00293
2017-08-13 15:20:00,23.55469,2.28516,0.17822,-0.05274,-0.00293
2017-08-13 15:30:00,17.22656,2.46094,0.19165,-0.01758,0
2017-08-13 15:40:00,35.50781,2.75391,0.14282,-0.01758,0
2017-08-13 15:50:00,36.91406,2.75391,0.20264,-0.14062,-0.00586
2017-08-13 16:00:00,34.80469,3.39844,0.15869,0.10547,0.00586
2017-08-13 16:10:00,36.91406,3.80859,0.23682,0.28125,0.00586
2017-08-13 16:20:00,37.96875,3.80859,0.15503,-0.08789,0.00586
2017-08-13 16:30:00,32.69531,4.21875,0.12695,0.03516,0.00879
2017-08-13 16:40:00,42.53906,4.21875,0.15747,0.01758,-0.00586
2017-08-13 16:50:00,39.375,5.03906,0.16113,-0.10547,0
2017-08-13 17:00:00,47.8125,4.86328,0.10498,-0.03516,-0.00586
2017-08-13 17:10:00,51.32813,5.21484,0.11475,-0.03516,0.00293
2017-08-13 17:20:00,48.51563,4.98047,0.15625,-0.07031,0.00293
2017-08-13 17:30:00,45.35156,4.27734,0.11963,0,-0.00293
2017-08-13 17:40:00,53.08594,3.92578,0.16479,-0.21094,-0.01172
2017-08-13 17:50:00,48.86719,3.98438,0.10986,0.07031,0
2017-08-13 18:00:00,53.78906,3.57422,0.09766,-0.21094,0.00293
2017-08-13 18:10:00,43.94531,3.45703,0.15503,0.05274,-0.00293
2017-08-13 18:20:00,39.72656,3.22266,0.15869,-0.08789,-0.00293
2017-08-13 18:30:00,34.10156,3.22266,0.1294,-0.1582,0.00293
2017-08-13 18:40:00,33.75,3.04688,0.12817,-0.01758,0
2017-08-13 18:50:00,37.96875,3.04688,0.16235,-0.07031,0
2017-08-13 19:00:00,29.53125,2.75391,0.2002,-0.29883,-0.00293
2017-08-13 19:10:00,25.3125,2.40234,0.20142,-0.01758,-0.00293
2017-08-13 19:20:00,24.96094,2.16797,0.17822,-0.19336,0
2017-08-13 19:30:00,44.64844,1.875,0.23682,-0.35156,0.00293
2017-08-13 19:40:00,51.67969,1.58203,0.23071,-0.12305,0
2017-08-13 19:50:00,74.88281,1.11328,0.27344,0.66797,0
2017-08-13 20:00:00,112.14844,2.98828,0.43701,0.01758,0.00586
2017-08-13 20:10:00,104.41406,4.74609,0.10498,0,-0.00586
2017-08-13 20:20:00,106.52344,5.85938,0.10376,0.05274,0.00293
2017-08-13 20:30:00,105.46875,5.80078,0.09521,-0.01758,-0.01172
2017-08-13 20:40:00,103.35938,5.74219,0.10254,-0.08789,-0.00586
2017-08-13 20:50:00,100.89844,5.50781,0.09155,-0.07031,-0.00586
2017-08-13 21:00:00,104.76563,5.44922,0.1062,-0.05273,-0.00879
2017-08-13 21:10:00,103.35938,5.56641,0.10986,-0.19336,0
2017-08-13 21:20:00,100.89844,5.21484,0.11353,-0.01758,-0.00586
2017-08-13 21:30:00,106.17188,4.62891,0.1355,-0.01758,-0.00293
2017-08-13 21:40:00,98.78906,4.51172,0.10864,-0.10547,0.00293
2017-08-13 21:50:00,89.29688,4.39453,0.11108,-0.01758,0.00586
2017-08-13 22:00:00,100.54688,4.27734,0.12695,-0.08789,-0.00586
2017-08-13 22:10:00,95.27344,4.74609,0.16479,0.03516,0.00586
2017-08-13 22:20:00,102.65625,4.92188,0.1062,-0.22851,0.00586
2017-08-13 22:30:00,102.30469,4.57031,0.16235,-0.03516,-0.00879
2017-08-13 22:40:00,104.76563,5.21484,0.11719,-0.10547,-0.00293
2017-08-13 22:50:00,105.46875,5.03906,0.14771,0.07031,0
2017-08-13 23:00:00,110.39063,4.98047,0.11963,-0.14062,-0.00586
2017-08-13 23:10:00,116.01563,5.03906,0.1294,-0.01758,-0.00879
2017-08-13 23:20:00,122.34375,4.57031,0.12329,-0.08789,0.00293
2017-08-13 23:30:00,122.69531,4.92188,0.12573,0.07031,-0.01465
2017-08-13 23:40:00,121.99219,6.32813,0.13062,-0.12305,0.01758
2017-08-13 23:50:00,117.77344,6.26953,0.13794,0.26367,-0.00879
2017-08-14 00:00:00,126.91406,6.67969,0.12329,-0.24609,-0.01172
2017-08-14 00:10:00,131.48438,7.14844,0.15259,-0.19336,0.00879
2017-08-14 00:20:00,129.02344,6.97266,0.08789,0.12305,0
2017-08-14 00:30:00,129.375,6.09375,0.13184,-0.12305,-0.03223
2017-08-14 00:40:00,124.45313,6.38672,0.13794,-0.10547,-0.00586
2017-08-14 00:50:00,125.50781,6.09375,0.11719,-0.12305,-0.00293
2017-08-14 01:00:00,130.78125,6.03516,0.1294,-0.21094,0.00586
2017-08-14 01:10:00,133.59375,6.03516,0.12451,-0.1582,-0.01465
2017-08-14 01:20:00,136.05469,6.03516,0.14771,-0.21094,0.00879
2017-08-14 01:30:00,140.625,5.56641,0.18188,-0.1582,-0.00879
2017-08-14 01:40:00,136.05469,5.74219,0.14282,-0.1582,0.01465
2017-08-14 01:50:00,131.48438,5.27344,0.1294,-0.17578,0
2017-08-14 02:00:00,136.05469,5.33203,0.11353,-0.10547,0.00879
2017-08-14 02:10:00,142.38281,5.03906,0.14648,-0.05273,0.00293
2017-08-14 02:20:00,151.875,5.03906,0.14648,-0.12305,0.00293
2017-08-14 02:30:00,150.11719,4.86328,0.15015,0.03516,-0.00586
2017-08-14 02:40:00,150.11719,5.44922,0.10376,-0.14062,0.00293
2017-08-14 02:50:00,147.65625,5.03906,0.10864,-0.14062,-0.00879
2017-08-14 03:00:00,149.0625,4.80469,0.14771,-0.01758,0
2017-08-14 03:10:00,146.25,4.98047,0.11963,0.01758,-0.00293
2017-08-14 03:20:00,145.54688,4.51172,0.15869,0.21094,-0.00293
2017-08-14 03:30:00,148.00781,4.33594,0.13916,0,-0.00293
2017-08-14 03:40:00,150.11719,4.51172,0.11108,0,0.00293
2017-08-14 03:50:00,154.33594,4.51172,0.14282,-0.08789,0.00586
2017-08-14 04:00:00,156.44531,4.39453,0.14404,-0.24609,-0.00293
2017-08-14 04:10:00,149.0625,4.6875,0.12207,0,0
2017-08-14 04:20:00,149.41406,5.09766,0.12817,-0.1582,0.00879
2017-08-14 04:30:00,151.875,4.62891,0.13794,-0.05273,-0.00586
2017-08-14 04:40:00,157.14844,4.6875,0.13916,0.10547,-0.00293
2017-08-14 04:50:00,157.85156,5.03906,0.13916,0.08789,0.00879
2017-08-14 05:00:00,155.03906,5.33203,0.17212,-0.08789,0
2017-08-14 05:10:00,149.76563,6.09375,0.10498,0.03516,-0.00293
2017-08-14 05:20:00,153.63281,6.50391,0.13062,0.12305,0.00586
2017-08-14 05:30:00,155.39063,5.91797,0.1416,-0.10547,-0.02051
2017-08-14 05:40:00,155.39063,6.73828,0.16235,-0.07031,0.00879
2017-08-14 05:50:00,156.09375,6.15234,0.14038,0.05273,0
2017-08-14 06:00:00,152.92969,6.32813,0.13184,0.1582,0.01758
2017-08-14 06:10:00,158.55469,6.15234,0.13184,-0.07031,-0.00586
2017-08-14 06:20:00,157.14844,5.97656,0.10864,0.08789,0.00586
2017-08-14 06:30:00,161.71875,5.68359,0.14404,0.07031,-0.01758
2017-08-14 06:40:00,156.09375,5.97656,0.09766,0.1582,0
2017-08-14 06:50:00,159.60938,6.09375,0.12329,-0.17578,0.00879
2017-08-14 07:00:00,162.07031,6.03516,0.11353,-0.19336,0.00586
2017-08-14 07:10:00,158.90625,6.03516,0.11597,0,-0.00293
2017-08-14 07:20:00,156.44531,5.68359,0.10376,-0.1582,-0.00879
2017-08-14 07:30:00,156.09375,5.74219,0.10498,-0.01758,0.00293
2017-08-14 07:40:00,155.03906,5.21484,0.12085,0.17578,-0.00586
2017-08-14 07:50:00,157.5,5.21484,0.12207,-0.10547,0
2017-08-14 08:00:00,158.55469,5.27344,0.11353,-0.14062,0
2017-08-14 08:10:00,157.85156,5.27344,0.11231,-0.21094,-0.01465
2017-08-14 08:20:00,155.39063,5.09766,0.13672,-0.01758,0.00586
2017-08-14 08:30:00,156.44531,3.98438,0.16602,0.03516,-0.01465
2017-08-14 08:40:00,157.85156,3.92578,0.19165,0,-0.00293
2017-08-14 08:50:00,157.14844,3.98438,0.1709,-0.19336,0
2017-08-14 09:00:00,150.46875,3.33984,0.13062,0.14062,0
2017-08-14 09:10:00,154.6875,3.39844,0.177,-0.1582,0
2017-08-14 09:20:00,155.74219,3.10547,0.1709,0.07031,0
2017-08-14 09:30:00,151.52344,3.22266,0.16235,0.19336,0.00586
2017-08-14 09:40:00,155.39063,3.28125,0.17212,0.07031,-0.00586
2017-08-14 09:50:00,149.76563,2.98828,0.1416,-0.07031,0.00293
2017-08-14 10:00:00,142.38281,3.39844,0.15015,0.01758,0.00879
2017-08-14 10:10:00,133.94531,2.98828,0.20386,0.14062,-0.00586
2017-08-14 10:20:00,139.92188,3.04688,0.21118,-0.05274,0.00586
2017-08-14 10:30:00,133.94531,2.8125,0.18921,0.08789,0.01465
2017-08-14 10:40:00,137.46094,2.69531,0.1831,-0.05273,0.00293
2017-08-14 10:50:00,133.24219,2.34375,0.2002,-0.01758,0.00293
2017-08-14 11:00:00,132.1875,2.10938,0.19531,0.03516,0.00879
2017-08-14 11:10:00,129.72656,2.40234,0.18188,0.05273,0.01172
2017-08-14 11:20:00,126.5625,2.57813,0.13794,-0.17578,0.00879
2017-08-14 11:30:00,111.79688,2.46094,0.11231,-0.14062,0.00293
2017-08-14 11:40:00,114.60938,2.57813,0.12329,-0.1582,0.00879
2017-08-14 11:50:00,105.46875,2.40234,0.16846,-0.01758,0
2017-08-14 12:00:00,99.84375,2.46094,0.18188,0.03516,-0.00586
2017-08-14 12:10:00,99.14063,2.22656,0.12695,-0.17578,0
2017-08-14 12:20:00,89.29688,2.46094,0.12207,-0.03516,0.01172
2017-08-14 12:30:00,95.97656,2.40234,0.18921,-0.31641,0.01172
2017-08-14 12:40:00,99.49219,2.51953,0.12085,-0.12305,0.00293
2017-08-14 12:50:00,100.19531,2.92969,0.15503,-0.22851,0.01465
2017-08-14 13:00:00,92.8125,2.63672,0.13062,-0.17578,0.01172
2017-08-14 13:10:00,75.23438,2.57813,0.08301,-0.17578,0.00586
2017-08-14 13:20:00,76.64063,2.87109,0.08911,-0.36914,0.01172
2017-08-14 13:30:00,58.00781,3.10547,0.09277,-0.31641,0.00293
2017-08-14 13:40:00,54.84375,3.39844,0.10498,-0.1582,-0.00293
2017-08-14 13:50:00,56.95313,3.57422,0.09033,-0.14062,-0.00293
2017-08-14 14:00:00,50.97656,3.98438,0.06348,-0.14062,0
2017-08-14 14:10:00,61.17188,4.16016,0.05615,-0.35156,-0.00293
2017-08-14 14:20:00,65.03906,4.33594,0.05005,-0.49219,-0.00293
2017-08-14 14:30:00,67.85156,4.51172,0.04761,-0.58008,-0.00586
2017-08-14 14:40:00,77.34375,4.80469,0.06958,-0.4043,0
2017-08-14 14:50:00,81.5625,4.92188,0.04639,-0.33398,0.00293
2017-08-14 15:00:00,86.48438,5.15625,0.04761,-0.33398,0.00293
2017-08-14 15:10:00,91.05469,4.74609,0.06958,-0.17578,0.00586
2017-08-14 15:20:00,85.07813,4.51172,0.05615,-0.36914,0.00879
2017-08-14 15:30:00,90.70313,4.57031,0.06592,-0.21094,0.01172
2017-08-14 15:40:00,97.03125,5.09766,0.06348,-0.22851,0.02051
2017-08-14 15:50:00,98.78906,5.15625,0.05005,-0.33398,0.02637
2017-08-14 16:00:00,100.19531,5.44922,0.04883,-0.19336,0.02637
2017-08-14 16:10:00,106.875,6.03516,0.05371,-0.29883,0.02637
2017-08-14 16:20:00,111.79688,6.03516,0.04883,-0.07031,0.01758
2017-08-14 16:30:00,111.79688,6.50391,0.05371,-0.07031,0.00586
2017-08-14 16:40:00,111.44531,6.38672,0.05127,0.01758,0.00586
2017-08-14 16:50:00,113.90625,6.97266,0.05615,0.07031,0.00293
2017-08-14 17:00:00,114.96094,7.32422,0.07568,-0.03516,0.00879
2017-08-14 17:10:00,118.82813,6.97266,0.0415,-0.07031,0.00293
2017-08-14 17:20:00,118.125,6.50391,0.0708,0.01758,0.00293
2017-08-14 17:30:00,121.64063,6.15234,0.0769,0.07031,0
2017-08-14 17:40:00,138.86719,5.33203,0.15503,-0.17578,-0.00293
2017-08-14 17:50:00,150.82031,4.27734,0.15869,-0.08789,-0.00293
2017-08-14 18:00:00,167.34375,3.51563,0.12207,-0.17578,0.00293
2017-08-14 18:10:00,195.46875,3.10547,0.08423,-0.33398,0.01758
2017-08-14 18:20:00,201.44531,2.75391,0.11841,-0.54492,0.02637
2017-08-14 18:30:00,201.09375,3.28125,0.0769,-0.24609,0.03809
2017-08-14 18:40:00,203.20313,3.33984,0.05615,-0.01758,0.00879
2017-08-14 18:50:00,202.85156,2.8125,0.1294,0.03516,0.01172
2017-08-14 19:00:00,210.23438,2.28516,0.11841,-0.1582,0.00879
2017-08-14 19:10:00,210.23438,2.05078,0.10986,-0.24609,0.00586
2017-08-14 19:20:00,209.17969,1.81641,0.14526,-0.22851,0.00293
2017-08-14 19:30:00,208.125,1.75781,0.14893,-0.38672,0.01172
2017-08-14 19:40:00,194.0625,1.52344,0.15137,-0.1582,0.01465
2017-08-14 19:50:00,195.46875,1.58203,0.15503,0.03516,0.01758
2017-08-14 20:00:00,195.46875,1.58203,0.13428,-0.22852,0.01465
2017-08-14 20:10:00,158.20313,1.23047,0.20264,-0.59766,-0.00293
2017-08-14 20:20:00,151.875,1.34766,0.15991,-0.63281,0
2017-08-14 20:30:00,161.36719,1.34766,0.11963,-0.7207,0
2017-08-14 20:40:00,162.42188,1.46484,0.15259,-0.59766,0
2017-08-14 20:50:00,156.79688,1.58203,0.16235,-0.50977,-0.00293
2017-08-14 21:00:00,133.94531,1.875,0.16602,-0.65039,-0.00586
2017-08-14 21:10:00,119.53125,2.34375,0.10498,-0.36914,-0.02051
2017-08-14 21:20:00,118.82813,2.22656,0.10986,-0.35156,-0.02344
2017-08-14 21:30:00,119.17969,2.40234,0.1294,-0.4043,-0.01758
2017-08-14 21:40:00,118.47656,2.34375,0.09521,-0.36914,-0.01465
2017-08-14 21:50:00,125.85938,2.34375,0.1062,-0.49219,-0.01465
2017-08-14 22:00:00,137.46094,2.46094,0.07935,-0.68555,0
2017-08-14 22:10:00,137.46094,2.40234,0.09644,-0.68555,0
2017-08-14 22:20:00,121.28906,2.75391,0.16724,-0.45703,-0.01465
2017-08-14 22:30:00,113.90625,3.10547,0.13672,-0.24609,-0.02051
2017-08-14 22:40:00,122.69531,2.8125,0.11719,-0.5625,-0.01465
2017-08-14 22:50:00,121.99219,2.46094,0.12207,-0.36914,-0.01465
2017-08-14 23:00:00,115.66406,2.69531,0.1416,-0.21094,-0.00879
2017-08-14 23:10:00,109.6875,3.28125,0.09277,-0.10547,-0.01172
2017-08-14 23:20:00,120.23438,3.16406,0.09033,-0.29883,0.00586
2017-08-14 23:30:00,131.48438,3.75,0.05981,-0.29883,0
2017-08-14 23:40:00,142.38281,4.04297,0.0769,-0.22852,0.01758
2017-08-14 23:50:00,149.76563,4.39453,0.06103,-0.12305,0.01465
